name,address,lat,lng,rating,priceLevel,userRatingCount
Taqueria londres,"Londres 44, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4272411,-99.15986679999999,4,,69
Tacos El Paisa,"Calle Dr Velasco 155, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4197413,-99.1520367,4.6,PRICE_LEVEL_INEXPENSIVE,773
Tacos Los Picositos,"Av. Dr. Río de la Loza 298, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.425517199999998,-99.153117,4.9,,62
Tacos Londres 1,"Liverpool 102, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.425335399999998,-99.1616813,4.4,PRICE_LEVEL_INEXPENSIVE,296
Gorditas y tacos Doña Mari,"Berlín 36, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4266842,-99.1565526,4.9,,35
Tacos El Brody,"06720, Calle Dr Liceaga 203, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4226298,-99.1534096,4.8,,35
Taquería La Especial,"Dr. Lavista 184, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4240244,-99.1518073,4.5,,85
Tacos Chanito,"Colima Merida & Contra esquina de, oxxo, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",19.4205264,-99.1579094,4.9,,76
Tacos Frontera,"C. Morelia 85, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",19.4193162,-99.1557978,4.1,,721
TACONTENTO,"Londres 106 - 4, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.425573999999997,-99.163472,4.1,PRICE_LEVEL_MODERATE,4634
Tacos La Chula,"Liverpool 102, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4252868,-99.1616373,4.3,PRICE_LEVEL_MODERATE,2272
Cariñito Tacos,"Guanajuato 53, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",19.417473599999997,-99.15674469999999,4.7,,1911
El Turuleto Tacos Del Mar CDMX,"Londres 44, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4272745,-99.1598823,4.8,,595
"Tacos ""El Capote Azul""","Avenida Chapultepec 317 local 7 A un costado de, C. Amberes, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4237409,-99.1639587,4.7,,203
Gracias Madre Vegan Tacos,"Tabasco 97 B 06700, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",19.4197861,-99.157218,4.4,PRICE_LEVEL_MODERATE,1363
Los Tacos de Homero Roma,"Zacatecas 226, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",19.414881599999998,-99.16475779999999,4.8,,150
Tacos De Carnitas Cuauhtemoc,"Av Chapultepec, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",19.4258794,-99.15463919999999,4.5,,39
Taquería Orinoco,"Florencia 18, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4256885,-99.166708,4.5,,6126
TACOS EL GUERO ZUMIEL,"C. Dr. José María Vértiz S/N, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4233791,-99.1469152,4.7,,113
Tacos El Tehuacan,"Dr. Lavista 105, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4239709,-99.14829189999999,4.7,,27
Tacos El Papi,"San Jerónimo 75, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06090 Centro, CDMX, Mexico",19.4267053,-99.13491990000001,4.6,PRICE_LEVEL_INEXPENSIVE,1897
El Torito Tacos,"Calle de Mesones 48, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06080 Centro, CDMX, Mexico",19.428544799999997,-99.1371106,4.4,PRICE_LEVEL_INEXPENSIVE,4403
Tacos arabes el güero,"Calle López & delicias 14, Delicias, Colonia Centro, Centro, Cuauhtémoc, 06010 Ciudad de México, CDMX, Mexico",19.427989999999998,-99.1425998,4.3,,86
"Tacos ""Los Oliverios""","Dr. Jimenez 34, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4225825,-99.1480656,4,,62
Tacos OLIVERIOS,"C. Dr. José María Vértiz 81, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4236233,-99.1468422,4.7,,108
TACOS EL CHILANGO HAMBRIENTO,"Dr. Andrade, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4154612,-99.1466155,4.5,,136
Carniceria La Gardenia Super Tacos,"Dr. Barragán 274BIS, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.409739899999998,-99.14587709999999,4.4,,1840
Tacos Y Burritos Gaby,"Luis Moya 101, Colonia Centro, Centro, Cuauhtémoc, 06070 Ciudad de México, CDMX, Mexico",19.4286221,-99.14601950000001,4.5,,15
TACOS DE GUISADO Victoria,"Simón Bolívar 434, Obrera, Cuauhtémoc, 06800 Ciudad de México, CDMX, Mexico",19.4086557,-99.14190119999999,4.4,PRICE_LEVEL_INEXPENSIVE,1063
Tacos Al Carbón Los Papis,"C. López 127, Colonia Centro, Centro, Cuauhtémoc, 06070 Ciudad de México, CDMX, Mexico",19.428385,-99.14282999999999,3.9,,56
Tacos & Burros México,"Dr. Andrade 31, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4253707,-99.1449411,5,,1
Tacos El Güero,"Calle de Mesones 44, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Centro, CDMX, Mexico",19.428897199999998,-99.1375595,5,,4
Tacos el Paisa,"Manuel J othon 200, Tránsito, Cuauhtémoc, 06820 Ciudad de México, CDMX, Mexico",19.4143208,-99.1326365,3.8,,16
Tacos De Guisado Fany,"Dr. Barragán & Calle Dr Liceaga, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.421480799999998,-99.1441689,4.8,,5
El Taco de Don Juan,"Eje Central Lázaro Cárdenas 302, Algarín, Cuauhtémoc, 06880 Ciudad de México, CDMX, Mexico",19.406441600000004,-99.14454459999999,4.5,,467
"Tacos ""El Moreno""","Salto del Agua, Eje Central Lázaro Cárdenas, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4264512,-99.1422733,5,,2
TACOS QUIQUE,"Manuel Jose Othon, C. 5 de Febrero esq, Obrera, Cuauhtémoc, 06800 Ciudad de México, CDMX, Mexico",19.414631800000002,-99.1367092,4.4,,109
Tacos Los Paisas,"Jesús María 131, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Ciudad de México, CDMX, Mexico",19.426972499999998,-99.12879389999999,4.5,PRICE_LEVEL_INEXPENSIVE,4666
Los Tacos De Ray,"Lorenzo Boturini 4456, Aeronáutica Militar, Venustiano Carranza, 15970 Ciudad de México, CDMX, Mexico",19.4169083,-99.11612919999999,4.1,PRICE_LEVEL_MODERATE,356
TACOS EL AMIGO,"Calle Zoquipa 452-448, Aeronáutica Militar, Venustiano Carranza, 15970 Ciudad de México, CDMX, Mexico",19.4178905,-99.1160871,4.5,,135
Tacos Los Gordos,"Mercado de la Merced Nave Mayor Puerta 16 Banqueton Merced, La Merced, Zona Centro, Venustiano Carranza, 15100 Ciudad de México, CDMX, Mexico",19.4263625,-99.1243205,4.8,,21
El Amigo; Birria y Tacos®,"Yunque y Torno Esq, Sevilla, Venustiano Carranza, 15840 Ciudad de México, CDMX, Mexico",19.4123496,-99.12428299999999,4.4,,244
TACOS MC TEO,"Cabaña, Centro, Zona Centro, Venustiano Carranza, 15100 Ciudad de México, CDMX, Mexico",19.426311899999998,-99.1243348,4.7,,87
"""Los Exquisitos de Boturini"" -Tacos de Canasta","Lorenzo Boturini 339-B, Tránsito, Cuauhtémoc, 06820 Ciudad de México, CDMX, Mexico",19.4173322,-99.12820370000001,4.1,PRICE_LEVEL_INEXPENSIVE,574
Tacos & Tortas Lidia,"Calzada de la viga s/n Esq, Guillermo Prieto, Jamaica, Venustiano Carranza, 15800 Ciudad de México, CDMX, Mexico",19.4067181,-99.1260556,4.4,PRICE_LEVEL_INEXPENSIVE,117
Tacos La Sirena Gorda,"Guillermo Prieto 45, Jamaica, Venustiano Carranza, 15800 Ciudad de México, CDMX, Mexico",19.4066227,-99.1244899,4.5,,42
"Loncheria Fernando (Tortas, Tacos Dorados, Tepache)","Fray Servando Teresa de Mier 608, Aeronáutica Militar, Venustiano Carranza, 15960 Ciudad de México, CDMX, Mexico",19.4213708,-99.11641259999999,4.3,,263
Tacos De Canasta,"s/n, República del Salvador & Calle Santo Tomas, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Ciudad de México, CDMX, Mexico",19.4282607,-99.1264247,4.4,PRICE_LEVEL_INEXPENSIVE,383
Tacos Los Gordos Fray Servando,"Eje 1 Sur 454, La Merced, Zona Centro, Venustiano Carranza, 15100 Ciudad de México, CDMX, Mexico",19.4227073,-99.12266890000001,4.5,,6
Tacos De Canasta los especiales,"C. Ramón Corona 15, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Ciudad de México, CDMX, Mexico",19.427562599999998,-99.1266548,4.6,,78
Sopes y Tacos la Palma Grande,"Circunvalación 611, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Ciudad de México, CDMX, Mexico",19.4269958,-99.1256384,3.6,PRICE_LEVEL_INEXPENSIVE,67
Tacos de canasta Tlaxcala si existe,"Jardín Balbuena, Venustiano Carranza, 15900 Mexico City, CDMX, Mexico",19.408283300000004,-99.1131334,,,
Tacos El Chicharo,"C. Sur 81 271, entre oriente 30 y oriente 32, Merced Balbuena, Venustiano Carranza, 15810 Ciudad de México, CDMX, Mexico",19.4196739,-99.1228793,4.5,,44
Tacos de guisado Doña Mary,"Francisco del Paso Y Troncoso (Eje 3 Ote, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.408615899999997,-99.1126147,5,,2
Tacos Taller,"06820, Av del taller y calzada de la viga, Lorenzo Boturini, Venustiano Carranza, 06820 Ciudad de México, CDMX, Mexico",19.4135085,-99.1277222,5,,1
Tacos Los Güeros,"Lorenzo Boturini 4354, Aeronáutica Militar, Venustiano Carranza, 15980 Ciudad de México, CDMX, Mexico",19.4167134,-99.1172412,4.1,PRICE_LEVEL_MODERATE,14272
Tacos Yordi,"Eje 3 Sur 345, Magdalena Mixihuca, Venustiano Carranza, 15860 Ciudad de México, CDMX, Mexico",19.4090341,-99.1201809,4.5,,66
Tacos Lupita,"Av. 8 #60, Valentín Gómez Farías, Venustiano Carranza, 15010 Ciudad de México, CDMX, Mexico",19.415953100000003,-99.09578400000001,4.4,,92
Súper Tacos Burritos y Alambres Aviación Civil,"Aviación Civil 19BIS, Industrial Puerto Aéreo, Venustiano Carranza, 15710 Ciudad de México, CDMX, Mexico",19.4206126,-99.0942862,5,,8
Tacos El Jardin,"Francisco del Paso y Troncoso 104, Kennedy, Jardín Balbuena, Venustiano Carranza, 15950 Ciudad de México, CDMX, Mexico",19.4229587,-99.1112483,4.5,,2
Tacos KIKIN CDMX,"Rtno 11 de Fray Servando Teresa de Mier, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.4175897,-99.10641849999999,4.5,,14
"Tacos De Birria ""El Primo""","15530 de, C. Nte. 5 83, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.424574300000003,-99.0978847,4.5,,51
Tacos Los Rudos,"Calz. Ignacio Zaragoza 30, Moctezuma 1ra Secc, Venustiano Carranza, 15500 Ciudad de México, CDMX, Mexico",19.4267742,-99.1088282,5,,3
Tacos Gaby's,"Calle Ote. 168, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.428369,-99.09745319999999,5,,3
Tacos Sarita - Los Famosos de la 8,"C. 5 74, Valentín Gómez Farías, Venustiano Carranza, 15010 Ciudad de México, CDMX, Mexico",19.4164428,-99.0964351,4.3,PRICE_LEVEL_INEXPENSIVE,1726
TACOS Y GORDITAS DE CARNITAS El ALPINE,"Asistencia Pública, Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.4187604,-99.0932064,4.9,,39
Tacos de asado,"Blvd. Puerto Aéreo 134, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.424540999999998,-99.094505,5,,3
"Tacos de Guisado ""Los Cuñados""","C. Carlos Santana 3, Moctezuma 1ra Secc, Venustiano Carranza, 15500 Ciudad de México, CDMX, Mexico",19.4271547,-99.109116,5,,1
King Tacos de la Mocte,"Calle 15 entre Calz. I. Zaragoza y Jose Rivera, Moctezuma 1a secc, Venustiano Carranza, 15500 Ciudad de México, CDMX, Mexico",19.4244484,-99.103179,5,,2
Tacos Richard,"C. Ote. 180 131, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.4252274,-99.09529599999999,3.8,,4
Tacos Don Pepe,"C. 21 81, Ignacio Zaragoza, Venustiano Carranza, 15000 Ciudad de México, CDMX, Mexico",19.4144889,-99.0940881,4.4,PRICE_LEVEL_MODERATE,925
"Tacos de guisado ""el brody""","Av Emilio Carranza 7, Moctezuma 1ra Secc, Venustiano Carranza, 15500 Ciudad de México, CDMX, Mexico",19.4273839,-99.10991349999999,4.8,,4
"Tacos de Canasta ""Don Edgar""","Calle Oriente 180 s/n, esq norte 21, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.4290499,-99.0932144,4.8,,25
Tacos de Guisado (Los Güeritos),"Calz. Ignacio Zaragoza, Jardín Balbuena, Venustiano Carranza, 15000 Ciudad de México, CDMX, Mexico",19.4202087,-99.0974652,5,,2
"Tacos el Gallo ""de la Mocte""","Calle Ote. 172 89A, Moctezuma, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.4270197,-99.09675770000001,5,,1
Panchito Tacos,"C. Francisco Espejel 15, Moctezuma 1st section, Moctezuma 1ra Secc, Venustiano Carranza, 15500 Ciudad de México, CDMX, Mexico",19.428308599999998,-99.10996899999999,3.5,,16
Tacos de Pastor y Parrilladas *Momentos Especiales*,"norte 9 y Norte 13 92, Colonia, Calle Ote. 172 PB, entre calles, Moctezuma segunda seccion, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.4269443,-99.09713479999999,3.5,,2
"Taqueria ""Javy Tacos""","Viad. Río de la Piedad 1961, Col. Cuchilla Agrícola Oriental, Iztacalco, 08420 Ciudad de México, CDMX, Mexico",19.4066544,-99.0791369,4.2,PRICE_LEVEL_MODERATE,2005
Tacos JARI,"Hacienda y Crédito Público, Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.4181588,-99.08750719999999,5,,1
Tacos De Guisado/Comida Corrida/Tortas /Cafetería Betty's,"C. Economía 165, 4 Árboles, Venustiano Carranza, 15730 Ciudad de México, CDMX, Mexico",19.4198107,-99.08328019999999,4.5,,19
Ricos Tacos,"Alberto Braniff 72, Aviación Civil, Venustiano Carranza, 15740 Ciudad de México, CDMX, Mexico",19.412535,-99.07784400000001,5,,9
Los Tacos de cochinita pibil y carne a la bbq,"Asistencia Pública & Aviación Civil, Industrial Puerto Aéreo, Venustiano Carranza, 15710 Ciudad de México, CDMX, Mexico",19.4220239,-99.0915016,5,,6
"TACOS ""EL PIEDRA""","Alberto Braniff 204, Aviación Civil, Venustiano Carranza, 15740 Ciudad de México, CDMX, Mexico",19.4164311,-99.07532909999999,4.7,,9
Tacos el Yeyo,"Diplomáticos 49, San José Aculco, Iztapalapa, 09410 Ciudad de México, CDMX, Mexico",19.4099613,-99.09192039999999,4.3,,3
TACOS JOAQUIN,"Esq. Calle 41, General Francisco Morazán (Av. 8), Ignacio Zaragoza, Venustiano Carranza, 15000 Ciudad de México, CDMX, Mexico",19.412319999999998,-99.090248,4.2,,281
Los Famosos Tacos De La AV. 8,"Av. 8 148D, Ignacio Zaragoza, Venustiano Carranza, 15010 Ciudad de México, CDMX, Mexico",19.4137659,-99.0920337,3.8,,154
TACOS MANNY,"Av.8 cruce con calle 77 Puebla, Puebla, Venustiano Carranza, 15020 Ciudad de México, CDMX, Mexico",19.4076105,-99.0817443,4.8,,5
Tacos Oscar,"Pantitlán cetram Pantitlán letra H, Linea 1, Amp Adolfo López Mateos, Venustiano Carranza, 08100 Ciudad de México, CDMX, Mexico",19.4161928,-99.0740829,5,,1
Tacos de guisado Las Tias,"C. 39, Ignacio Zaragoza, Venustiano Carranza, 15000 Ciudad de México, CDMX, Mexico",19.410448499999998,-99.09200159999999,5,,1
"Tacos ""TAKAMO""","C. 59 19, Puebla, Venustiano Carranza, 15020 Ciudad de México, CDMX, Mexico",19.411857599999998,-99.0844813,5,,6
TACOS MOMO´S,"Av. 12 483, Puebla, Venustiano Carranza, 15020 Ciudad de México, CDMX, Mexico",19.408245,-99.0869598,4,,6
"Tacos de Guisado ""Guille""","Suprema corte de la justicia, Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.420889199999998,-99.0895353,4.3,,3
"Los Carmelos tacos, burritos y birria","Av. 8 170, Ignacio Zaragoza, Venustiano Carranza, 15000 Ciudad de México, CDMX, Mexico",19.4127629,-99.0916998,4.8,,12
"Tacos de Higado, Riñón, Bisteck y Longaniza.","Av. 8, C. 77 esq, Puebla, Venustiano Carranza, 15020 Ciudad de México, CDMX, Mexico",19.4076553,-99.08166089999999,3.7,,3
"Tacos ""El Chore""","Guerra y Marina 68, Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.418221,-99.084987,4.7,,339
"Tacos ""El Pay I""","15700 Relaciones exteriores equina, C. Trabajo y Previsión Soc., Federal, Venustiano Carranza, 15700 Ciudad de México, CDMX, Mexico",19.417182699999998,-99.0897923,4.4,PRICE_LEVEL_INEXPENSIVE,156
Tacos Maru,"C. 75 19, Puebla, Venustiano Carranza, 15020 Ciudad de México, CDMX, Mexico",19.4098245,-99.0810193,5,,2
Tacos El Rojo,"Gral. Jesús Carranza, Amp Caracol, Venustiano Carranza, 15650 Ciudad de México, CDMX, Mexico",19.427805199999998,-99.0671955,4.6,PRICE_LEVEL_INEXPENSIVE,204
Tacos Los Vikingos,"Javier Barros Sierra 125, Adolfo López Mateos, Venustiano Carranza, 15670 Ciudad de México, CDMX, Mexico",19.4230321,-99.06892049999999,4.1,,32
Taqueria don pablo agrícola,"C. 3 número 181, Agricola, Iztacalco, 08100 Pantitlán, CDMX, Mexico",19.4112293,-99.06467669999999,4.5,,66
Ricos Tacos El Panzon,"Pulpo 63, Caracol, Venustiano Carranza, 15630 Ciudad de México, CDMX, Mexico",19.427706399999998,-99.06971770000001,5,,8
Tacos El Paisa,"Arenal 1ra Secc, Venustiano Carranza, 15600 Ciudad de México, CDMX, Mexico",19.425458,-99.0663081,3.9,,12
"Tacos de Mixiote ""Tacontento""","Cuauhtémoc 10, Arenal 1ra Secc, Venustiano Carranza, 15600 Ciudad de México, CDMX, Mexico",19.4240535,-99.06498239999999,5,,10
"Tacos ""Papichop""","Langosta mz23 lt 1, Caracol, Venustiano Carranza, 15630 Ciudad de México, CDMX, Mexico",19.4264071,-99.0695068,5,,2
TACOS EL MORENO,"Av. Río Churubusco 93, Adolfo López Mateos, Venustiano Carranza, 15670 Ciudad de México, CDMX, Mexico",19.421398,-99.0694844,4.3,PRICE_LEVEL_INEXPENSIVE,112
Tacos de Carnitas “Don Pepe”,"Calle Gral Francisco Villa s/n, Amp Caracol, Venustiano Carranza, 15650 Ciudad de México, CDMX, Mexico",19.4281827,-99.0694091,5,,1
Don Jimmy Tacos Tijuanenses,"C. Eduardo Bustamante 77, Adolfo López Mateos, Venustiano Carranza, 15670 Ciudad de México, CDMX, Mexico",19.4220227,-99.0708137,4.5,,4
Tacos La Zorra,"Cuchilla Pantitlán, 15610 Mexico City, CDMX, Mexico",19.4237109,-99.0653792,4.5,,90
Tacos de guisado,"Almeja MZ29 LT5, Caracol, Venustiano Carranza, 15630 Ciudad de México, CDMX, Mexico",19.4257301,-99.06841770000001,4.5,,2
Tacos GUS,"Calle Gral Francisco Villa 17, Amp Caracol, Venustiano Carranza, 15650 Ciudad de México, CDMX, Mexico",19.4280503,-99.0697268,4.8,,5
Tacos Santi,"Unnamed Road, Aeropuerto Arenal, Venustiano Carranza, 15640 Ciudad de México, CDMX, Mexico",19.427238100000004,-99.0629343,4.2,,18
Ruben's Tacos,"Eje 4 Ote 179, Adolfo López Mateos, Iztacalco, 15670 Ciudad de México, CDMX, Mexico",19.417391,-99.071533,4.9,,11
"Ricos Tacos de Carnitas ""13 Pesos""","Prol. Canal Río Churubusco, Agrícola Pantitlán, Iztacalco, 08100 Ciudad de México, CDMX, Mexico",19.4164487,-99.0717281,3.5,,2
Tacos la manzanita,"C. Ernesto P. Uruchurtu 72, Adolfo López Mateos, Venustiano Carranza, 15670 Ciudad de México, CDMX, Mexico",19.422002799999998,-99.07257129999999,4.8,,9
Tacos el brow,"Gral. Emiliano Zapata, Amp Caracol, Venustiano Carranza, 09860 Ciudad de México, CDMX, Mexico",19.4287106,-99.0693227,5,,1
Los Tacos de Noelia y Chavita,"Acolhuacan Mz 01 Lt02, Arenal 3ra Secc, Venustiano Carranza, 15660 Ciudad de México, CDMX, Mexico",19.4279777,-99.0567734,5,,1
Tacos de Suadero,"Pantitlán, Miguel Lebrija, Amp Adolfo López Mateos, Venustiano Carranza, 15670 Ciudad de México, CDMX, Mexico",19.4156636,-99.0734712,5,,1
TACOS DON LUIS NEZA,"Av. Pantitlán 122, Mexico 2da Secc, 57620 Cdad. Nezahualcóyotl, Méx., Mexico",19.4074326,-99.0452376,4.3,PRICE_LEVEL_MODERATE,936
Tacos Pirules,"C. 18 156, Nezahualcoyotl, 57420 Cdad. Nezahualcóyotl, Méx., Mexico",19.4126027,-99.04941009999999,4.4,PRICE_LEVEL_INEXPENSIVE,579
Tacos de Guisado,"Calle Gral. Manuel Gutiérrez Nájera 64, Las Palmas, 57440 Cdad. Nezahualcóyotl, Méx., Mexico",19.4070514,-99.0459389,4.3,,33
Tacos de Birria Exquisito Consomé,"Av. Chimalhuacán 99, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.418917,-99.0451963,4.8,,16
Tacos las 3 Garcia,"Av. Riva Palacio 213, El Sol, 57200 Cdad. Nezahualcóyotl, Méx., Mexico",19.428624199999998,-99.0365071,5,,1
TACOS DEMIAN,"Lago Atitlán 384, Agua Azul, 57500 Cdad. Nezahualcóyotl, Méx., Mexico",19.4123287,-99.0397946,5,,3
Tacos de guisado La Tapatia,"Av. Riva Palacio 117, Central, 57500 Cdad. Nezahualcóyotl, Méx., Mexico",19.4144729,-99.0414533,4.7,,7
Tacos Chani,"Av. Bordo de Xochiaca Manzana 021, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.4292964,-99.0514573,5,,2
Tacos y tortas al pastor Don Toño sucursal neza,"Av Cuauhtémoc 108, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.4192321,-99.05034959999999,5,,3
Las Delicias Tacos Y Tortas,"Av Cuauhtémoc Manzana 003, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.424071299999998,-99.047721,4.7,,3
Tacos De Marabillas,"Chalco 75, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.4184256,-99.0482002,4.3,,8
"Tacos ""Don Nacho""","Av Cuauhtémoc 126, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.4261242,-99.047482,5,,2
Tacos De Guisado,"C. 30 98, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.4218828,-99.0370778,5,,2
Tacos De Guisado,"Manzana 010, Las Fuentes, 57600 Ciudad Nezahualcóyotl, State of Mexico, Mexico",19.406786099999998,-99.03863779999999,4.4,,5
"Tacos De Carnitas ""Perico""","Calle 33, Valle de Bravo esquina, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.4139838,-99.04296339999999,5,,3
Ricos Tacos,"C. 8 75, Estado de Mexico, 57210 Cdad. Nezahualcóyotl, Méx., Mexico",19.4247872,-99.0504562,3.5,,17
Tacos Fitos,"Av. Pantitlán Manzana 001, Col. Porvenir, 57430 Cdad. Nezahualcóyotl, Méx., Mexico",19.410982999999998,-99.0543134,4.9,,11
Tacos Locos Neza,"Valle de Bravo 54, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.4174935,-99.05139729999999,4.5,,6
Tacos Los 3 muchachos,"Valle de Bravo 83, Maravillas, 57410 Cdad. Nezahualcóyotl, Méx., Mexico",19.416387699999998,-99.04892699999999,5,,4
Tacos y drinks el reprobado,"Geografía 112, Las Palmas, 57440 Cdad. Nezahualcóyotl, Méx., Mexico",19.409754,-99.0474066,5,,1
El Taquito Sotelo,Av. Lomas de Sotelo 885,19.447691499999998,-99.2146114,4.2,PRICE_LEVEL_MODERATE,3480
Tacos El Patrón,"Av. Ejercito Nacional s/n, Polanco I Sección, Polanco I Secc, Miguel Hidalgo, 11510 Ciudad de México, CDMX, Mexico",19.4383896,-99.2064372,4.3,,60
Tacos Gus Legaria,"Presa Salinillas 264, Col. Irrigación, Miguel Hidalgo, 11200 Ciudad de México, CDMX, Mexico",19.4443993,-99.2119834,4.1,PRICE_LEVEL_INEXPENSIVE,258
Tacos y Quesadillas Los Parientes,"Presa Angostura, Col. Irrigación, Miguel Hidalgo, 11500 Ciudad de México, CDMX, Mexico",19.4388796,-99.2079965,4.4,,112
Cíntora Taquería,"Calz Legaria 800A, Col. Irrigación, Miguel Hidalgo, 11500 Ciudad de México, CDMX, Mexico",19.4433041,-99.21309169999999,4.7,,118
Tacos 24hrs,"Unnamed Road, Polanco, Polanco I Secc, Miguel Hidalgo, 11510 Ciudad de México, CDMX, Mexico",19.4356161,-99.2120831,4.7,,22
Tacos Atarantados,"Sierra Mojada 215, Lomas - Virreyes, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX, Mexico",19.4295212,-99.2111664,4.7,,209
Chilaquiles y Tacos Dorados,"Calz Legaria, Avenida Irrigacion 848D, Col. Irrigación, Miguel Hidalgo, 11500 Ciudad de México, CDMX, Mexico",19.4424662,-99.2149369,4.6,,116
PAPI TACOS,"Presa Tepuxtepec 24-32, Loma Hermosa, Lomas de Sotelo, Col. Irrigación, Miguel Hidalgo, 11200 Ciudad de México, CDMX, Mexico",19.445355799999998,-99.21489199999999,4.4,,38
Taquería El Califa (Palmas),"Av. Paseo de las Palmas 425, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX, Mexico",19.4300849,-99.2118562,4.3,PRICE_LEVEL_MODERATE,3350
"TACOS LOS ""CAPIBARAS""","Periodista, Miguel Hidalgo, 11220 Ciudad de México, CDMX, Mexico",19.451829399999998,-99.21914,4.8,,20
Tacos y Carnitas El Gordo,"Sierra Santa Rosa 235, Reforma Soc, Miguel Hidalgo, 11650 Ciudad de México, CDMX, Mexico",19.430072199999998,-99.2212514,4.3,PRICE_LEVEL_INEXPENSIVE,68
Tacos de Guisado AAATTACO,"Avenida Irrigacion 126, Irrigación, Miguel Hidalgo, 11200 Ciudad de México, CDMX, Mexico",19.4435486,-99.2088789,4.4,,7
